node,pr,auth,hub
180,0.0003199363261503795,0.0002835842639356336,0.0002835842639356335
181,0.00042426972289268306,0.0004027832625797529,0.00040278326257975285
182,0.0009054661241556237,0.0009682070722077056,0.0009682070722077053
183,0.0006565739953929709,0.0006499039128578813,0.000649903912857881
184,0.0004290318184670477,0.0004189712366232531,0.000418971236623253
185,0.0003017580127327569,0.00023188649132883563,0.00023188649132883558
186,0.0006595556116776073,0.0006655453192377583,0.0006655453192377581
187,0.0003867100350602126,0.0003223629017918809,0.0003223629017918808
188,0.001492430099336968,0.0015166316191625047,0.0015166316191625045
189,0.0003196532694534559,0.0002911200456416459,0.00029112004564164586
190,0.0009485180522688226,0.0010119072965501796,0.0010119072965501794
191,0.0008267929635806081,0.0008855818262200316,0.0008855818262200317
192,0.0013000833643393244,0.0013614697464527775,0.001361469746452777
193,0.0008357385174641023,0.0008638644286746392,0.0008638644286746391
194,0.00013264647347599665,3.579974265360531e-05,3.579974265360529e-05
195,0.00020710965344946137,0.000106295506419056,0.00010629550641905594
197,0.0005174217544235907,0.0004679440686327816,0.00046794406863278146
198,0.0007533805900960363,0.0007916423796660615,0.0007916423796660613
199,0.0006368177394510246,0.0006066258215611544,0.000606625821561154
200,0.00017338837476744146,8.662987614293902e-05,8.6629876142939e-05
201,0.0009131916904475422,0.0009252424046298374,0.000925242404629837
202,0.00026448522848691706,0.00019520366323989665,0.00019520366323989656
203,0.0007528040164122393,0.000842189856575404,0.0008421898565754036
204,0.0005003990432314541,0.00044581791459200705,0.000445817914592007
205,0.0006047003756729028,0.0006143242464603135,0.0006143242464603134
206,0.00023743125283152362,0.0001519961686215068,0.00015199616862150679
207,0.0005002828624283615,0.0004968856715614437,0.0004968856715614436
208,0.00035919983344764113,0.000302259408835079,0.00030225940883507884
209,0.001472257770606148,0.0015152093139297151,0.001515209313929715
210,0.00031335675922001665,0.0002225458407733453,0.00022254584077334522
212,0.0005557589227933062,0.0005219413198411251,0.0005219413198411249
213,0.0008276577762918157,0.0009349673245970401,0.0009349673245970398
214,0.001358169749962719,0.0014272658546843505,0.00142726585468435
215,0.0005375939548368336,0.000483177065980478,0.00048317706598047797
216,0.0005869167925207679,0.000606088782804009,0.0006060887828040089
217,0.0011203035346168055,0.0012047453244684104,0.0012047453244684102
218,0.000334465401855649,0.00027344425413609164,0.00027344425413609153
219,0.0009773934178301804,0.0010711688420503068,0.0010711688420503066
220,0.00021991973233956711,0.00014077800547825613,0.00014077800547825613
221,0.0017953739357538733,0.001820690690180396,0.0018206906901803955
222,0.00209345651478972,0.0020419776723120194,0.0020419776723120185
224,0.0003736982976812637,0.00033418625179514413,0.000334186251795144
226,0.00023427978626663646,0.00014726994676466873,0.0001472699467646687
227,0.0007050949860985614,0.0007278647070125607,0.0007278647070125604
228,0.00023908296679298944,0.00016168705219218236,0.00016168705219218228
229,0.000752478576530789,0.0007916834834466379,0.0007916834834466377
230,0.0004021553618911043,0.00037469541601461146,0.00037469541601461146
231,0.001246342824302909,0.0013096295976880226,0.0013096295976880229
232,0.00035587387153251823,0.00029187503524250806,0.0002918750352425079
233,0.0011894790463828119,0.001259893034204684,0.0012598930342046836
234,0.0007606701434697625,0.0008276686231059805,0.0008276686231059802
235,0.0005063317161713581,0.0005129828250780089,0.0005129828250780087
236,0.0008166363498708846,0.0008838498648664693,0.0008838498648664689
237,0.00018688513662869127,9.921736508285854e-05,9.921736508285851e-05
238,0.001719554481918864,0.0017842461773823353,0.0017842461773823345
240,0.0008193194331712834,0.0008495570759458347,0.0008495570759458346
241,0.0007897851249050927,0.0008192400823225787,0.0008192400823225785
242,0.0009002180050802703,0.0008963576857469266,0.0008963576857469262
243,0.0003083855607721528,0.00023336145617630947,0.00023336145617630947
244,0.000172983838965907,8.470287092308332e-05,8.47028709230833e-05
245,0.0002732777593781042,0.00021640768144616556,0.00021640768144616548
246,0.0013224330854619392,0.0014242961428092339,0.0014242961428092332
247,0.0014817989645459677,0.001536915598919826,0.0015369155989198259
248,0.0013898457991778847,0.0014616647641355308,0.0014616647641355306
249,0.0002373173094896155,0.00016678941440736309,0.00016678941440736309
250,0.00015874125575412087,7.257053501605256e-05,7.257053501605254e-05
251,0.0001500820646923452,6.681152797807221e-05,6.681152797807221e-05
252,0.0003987573352452604,0.0004077767474174778,0.0004077767474174777
253,0.00021008967816744166,0.00014255920425839186,0.0001425592042583918
254,0.00042759484540733013,0.00041109823835908853,0.0004110982383590885
255,0.0010284973801632194,0.0011095284127948396,0.0011095284127948391
257,0.0001840375726780978,0.00011095425265432164,0.0001109542526543216
258,0.0005545887062332606,0.0005134477367870334,0.0005134477367870333
259,0.0017077265769601916,0.001716575668767865,0.0017165756687678646
260,0.0003749740084225525,0.00035699998182483583,0.0003569999818248357
261,0.0007319317594702675,0.0007881307523821989,0.0007881307523821987
263,0.0005157522885070364,0.0005253193678076174,0.0005253193678076172
264,0.0001423441683167239,5.391322852426324e-05,5.391322852426322e-05
265,0.0003343916395154289,0.00026008542099128303,0.000260085420991283
266,0.0009625253701989059,0.000971797393301949,0.0009717973933019488
267,0.0007078327170132076,0.0007586194044450111,0.000758619404445011
268,0.0004537092551966334,0.00045571629690631583,0.00045571629690631567
269,0.00016314074935495614,8.166438982618081e-05,8.16643898261808e-05
270,0.00025031430248679995,0.00017419745173804336,0.00017419745173804333
271,0.0003202696750289869,0.00028653690946254916,0.0002865369094625491
272,0.0010922658573545207,0.0011727808147952317,0.0011727808147952315
273,0.0003443329298062555,0.0003114852633317213,0.0003114852633317212
274,0.0016189326538635803,0.0016820893283993844,0.001682089328399384
275,0.0001562622918079104,6.190201092060835e-05,6.190201092060832e-05
276,0.00036251747818658324,0.0003225588203203888,0.0003225588203203887
277,0.0010300706174209613,0.0010687191055952865,0.0010687191055952863
278,0.0004680786076311414,0.0004729863072028514,0.00047298630720285127
279,0.0002616953697213574,0.00019767822238930352,0.00019767822238930347
280,0.0003431100595628681,0.0003047374070538799,0.00030473740705387977
281,0.0016486339786165119,0.0016488455060049145,0.0016488455060049143
282,0.00028800477395090403,0.00024254196284502607,0.000242541962845026
283,0.0011228108626801009,0.0012190115295035396,0.0012190115295035394
284,0.0007446709132338995,0.000793683542246551,0.0007936835422465507
285,0.0005244775615438451,0.0005120774146554104,0.0005120774146554103
286,0.0005183869443936011,0.00048384055906644714,0.00048384055906644703
287,0.0004002295860200486,0.00036754363900310636,0.0003675436390031062
288,0.00013503064979823414,3.864599337745258e-05,3.864599337745257e-05
289,0.0016162585553834207,0.0016649543373831012,0.0016649543373831006
290,0.00031598862370191055,0.0002686983459325604,0.00026869834593256037
291,0.0006595506919024655,0.0006519515387533834,0.0006519515387533833
292,0.0002319705695761748,0.0001595424602290766,0.00015954246022907657
293,0.0015806195464200274,0.0016109047330148086,0.0016109047330148082
294,0.0005673966087045344,0.0005390399508087486,0.0005390399508087485
295,0.00021959179169015442,0.00014561837018749844,0.00014561837018749839
296,0.0001800970633791966,7.383030180715784e-05,7.383030180715781e-05
297,0.00035715660299748855,0.00034314331812177986,0.00034314331812177975
298,0.0005950901890723843,0.0006161086873734885,0.0006161086873734884
299,0.0005594894004842117,0.000551804624650647,0.0005518046246506468
300,0.001645952221235139,0.0017206112655695858,0.0017206112655695862
301,0.00030388799279505106,0.00025310001752047495,0.0002531000175204749
302,0.0006124864376234641,0.0006550721072318662,0.0006550721072318661
303,0.00036043626015444866,0.00034008209402429737,0.00034008209402429726
304,0.00028842607992947454,0.00021980815768767357,0.00021980815768767349
305,0.00015843229582935224,5.971175766113749e-05,5.971175766113748e-05
306,0.0013294645751986602,0.001396225348855967,0.0013962253488559665
307,0.0005947473065007906,0.0005847569862501794,0.0005847569862501793
308,0.00021540534682740472,0.000144502136716276,0.00014450213671627596
309,0.0004376441269503778,0.00045577302837758894,0.00045577302837758883
